OBJECTID,Request_ID,Create_Date,Department,Request_Type,Address,District,Status,Close_Date,Origin,Latitude,Longitude,Year,GlobalID,created_user,created_date,last_edited_user,last_edited_date,x,y
590,318235,1610376120000,City Jail Internal Building Maintenance,City Jail Hvac/Refrigeration,320 N Ripley St,3.0,Closed,1610381460000.0,Call Center,32.3818605,-86.2978134,2021,{05E6F61D-C67F-4E4B-986B-FB6907586522},,,,,512775.3475409113,684847.0703349039
591,318236,1610376480000,Building Maintenance,COM Plumbing,,,Closed,1610376660000.0,Control Panel,0.0,0.0,2021,{6C9FFAD3-8F59-4262-B80F-FB6575BA9CA0},,,,,NaN,NaN
592,318237,1610376600000,Code Enforcement,Open & Vacant(Abandon House),2441 CHERRY ST,3.0,Closed,1610461320000.0,Call Center,32.3703762,-86.2754908,2021,{08D6AFA4-9031-44C4-A3D5-965C419476F2},,,,,519649.4325459972,680639.7322929054
593,318238,1610376720000,FAQ,Ask 3-1-1,,,Closed,1610376720000.0,Call Center,0.0,0.0,2021,{3EF2A386-32E1-4F69-8D74-1364C7370A9A},,,,,NaN,NaN
594,318239,1610376900000,Building Maintenance,COM Plumbing,934 NORTH RIPLEY ST,3.0,Closed,1610382900000.0,Call Center,32.3872141,-86.2980116,2021,{AF5840D8-6C4D-42F9-B1D3-19CC60BE3C13},,,,,512722.62061224505,686795.0500347391
595,318240,1610377020000,Sanitation Department,Inquiries,,,Closed,1610377020000.0,Call Center,0.0,0.0,2021,{E1E7458B-11B8-4C25-99DB-49BD88491E74},,,,,NaN,NaN
596,318241,1610377020000,Sanitation Department,Inquiries,,,Closed,1610377020000.0,Call Center,0.0,0.0,2021,{0DD3D9F7-29BB-426A-96A0-71E93D092C49},,,,,NaN,NaN
597,318242,1610377860000,Street Maintenance,Concrete Repairs,365 HOLLY RIDGE DR,1.0,Closed,1730998380000.0,Control Panel,32.375105,-86.2381191,2021,{63DB1485-7856-4584-A84F-3E5D29BED4EB},,,,,531194.6335369125,682314.4664762393
598,318243,1610377980000,FAQ,Ask 3-1-1,,,Closed,1610377980000.0,Call Center,0.0,0.0,2021,{660A5082-4584-4083-B8D0-04A58EDEC6AC},,,,,NaN,NaN
599,318244,1610378040000,Street Maintenance,Utility Street cuts,230 HAPPY HOLLOW DR,1.0,Closed,1611322980000.0,Control Panel,32.3786016,-86.2494486,2021,{0D3A8752-4F03-4BEC-89E9-67B5C19E373F},,,,,527701.7277930789,683599.9904799908
600,318245,1610378160000,Code Enforcement,Inquiries,,,Closed,1610378160000.0,Call Center,0.0,0.0,2021,{472A16E4-66AE-4965-A620-11977BA50EC4},,,,,NaN,NaN
601,318246,1610378400000,Building Maintenance,COM Carpentry,1018 MADISON AVE,3.0,Closed,1610544120000.0,Call Center,32.3798182,-86.2944834,2021,{61577D78-2038-4936-A3F0-1B7A9C57B7DB},,,,,513800.1706224941,684099.6062786579
602,318247,1610378460000,Sanitation Department,Inquiries,,,Closed,1610378460000.0,Call Center,0.0,0.0,2021,{FA446002-DB62-4835-B6AF-5C6F2B8CB957},,,,,NaN,NaN
603,318248,1610378520000,Building Maintenance,COM Carpentry,1018 MADISON AVE,3.0,Closed,1610379180000.0,Call Center,32.3798182,-86.2944834,2021,{AE11987B-5B42-4E4E-8E1B-5EFCC79C7198},,,,,513800.1706224941,684099.6062786579
604,318249,1610379780000,Code Enforcement,Parking On Front Lawn,130 OCALA DR,1.0,Closed,1610661240000.0,Call Center,32.3790177,-86.1514677,2021,{AE38C404-DC05-46F9-871D-E0E66B771D66},,,,,557951.4271360785,683647.5760147423
605,318250,1610379780000,FAQ,FAQ- Montgomery Police Department,,,Closed,1610379780000.0,Call Center,0.0,0.0,2021,{BE616A8F-8734-4CB9-BB00-3593282BCA8D},,,,,NaN,NaN
606,318251,1610379900000,Code Enforcement,Nuisance,3737 DALRAIDA PKWY,2.0,Closed,1610638800000.0,Call Center,32.3934748,-86.2472662,2021,{3C0A5632-31D3-4E05-8E8B-4F1B951682DC},,,,,528396.4317842461,689008.4389806539
607,318252,1610379900000,FAQ,Ask 3-1-1,,,Closed,1610379900000.0,Call Center,0.0,0.0,2021,{DA962D2F-8F0F-40E2-B9EF-DBBE193F5C0C},,,,,NaN,NaN
608,318253,1610380260000,FAQ,Ask 3-1-1,,,Closed,1610380260000.0,Call Center,0.0,0.0,2021,{325BB3FB-8767-4A7E-AA3B-7B7A7F04123C},,,,,NaN,NaN
609,318254,1610380320000,FAQ,Ask 3-1-1,FINLEY AVE,3.0,Closed,1610380320000.0,Call Center,32.361213,-86.303044,2021,{37A1CC37-FD8A-453F-BA52-3433A424CFBB},,,,,511127.6024768278,677342.2867880762
610,318255,1610380380000,Sanitation Department,Inquiries,,,Closed,1610380380000.0,Call Center,0.0,0.0,2021,{DEB3304E-B2E1-4FAE-8CE2-F43D385E72F7},,,,,NaN,NaN
611,318256,1610380500000,FAQ,Ask 3-1-1,,,Closed,1610380500000.0,Call Center,0.0,0.0,2021,{C9057417-A2B9-437A-9E03-E4DDDF6A2172},,,,,NaN,NaN
612,318257,1610380560000,FAQ,Ask 3-1-1,,,Closed,1610380560000.0,Call Center,0.0,0.0,2021,{533CBB55-4AE7-4034-AEE0-9A8EE0697CF6},,,,,NaN,NaN
613,318258,1610380560000,Sanitation Department,Inquiries,,,Closed,1610380560000.0,Call Center,0.0,0.0,2021,{9F171D55-5861-4A41-9DD6-4E54BD79FFB2},,,,,NaN,NaN
614,318259,1610380740000,Code Enforcement,Nuisance,2118 GLENDALE AVE,3.0,Closed,1610548140000.0,Call Center,32.3866318,-86.2774142,2021,{9EE400FC-246A-46F3-8005-34FC5B220056},,,,,519080.11970824376,686556.1915885732
615,318260,1610380740000,Code Enforcement,Nuisance,218 CALLOWAY ST,3.0,Closed,1610463060000.0,Call Center,32.3776329,-86.278009,2021,{C3892F18-68D5-49B7-927A-B37265FD6A81},,,,,518882.89667749405,683283.0347490758
616,318261,1610380800000,Code Enforcement,Nuisance,2401 HIGHLAND AVE,3.0,Closed,1610463480000.0,Call Center,32.3726306,-86.2769978,2021,{62644AD1-B8C0-4D04-9B4C-F825847B1F51},,,,,519187.5391128287,681461.8376040757
617,318262,1610381520000,Code Enforcement,Nuisance,5033 HINCHCLIFF RD,1.0,Closed,1610386080000.0,Call Center,32.392094,-86.197131,2021,{75EB651C-7292-481E-9CCE-5BED7F7B7A42},,,,,543870.2417158298,688449.8170664087
618,318263,1610381520000,FAQ,Ask 3-1-1,1251 BUCKINGHAM DR,5.0,Closed,1610381520000.0,Call Center,32.3230907,-86.2875256,2021,{3C2D5922-1360-418F-9650-DCB41B537445},,,,,515860.65895557776,663452.2863529027
619,318264,1610381580000,Code Enforcement,Duplicated Service Request,518 PLACID DR,1.0,Closed,1610381580000.0,Call Center,32.3935929,-86.1906111,2021,{55FC9C32-484B-4C67-B134-9064252D87C4},,,,,545884.6258104108,688988.3507662416
620,318265,1610381640000,Traffic Engineering,Parking Meter Malfunction,SOUTH LAWRENCE ST,3.0,Closed,1610382180000.0,Call Center,32.36829,-86.305835,2021,{4184D857-43C3-42C7-82ED-ADBD3FCE8BE9},,,,,510277.14486016333,679920.7835995704
621,318266,1610381640000,FAQ,FAQ-Municipal Court,,,Closed,1610381640000.0,Call Center,0.0,0.0,2021,{B1C2D812-EF78-49BD-80FE-2657C5435414},,,,,NaN,NaN
622,318267,1610381760000,Sanitation Department,Exchange Damage Container,8419 Wexford Trce,1.0,Closed,1611156780000.0,Website,32.37660476,-86.16099875,2021,{5C3CA0F4-B8F0-44E1-9997-17E6CC657D3A},,,,,555006.2755460776,682778.6026870757
623,318268,1610381940000,Sanitation Department,Inquiries,,,Closed,1610381940000.0,Call Center,0.0,0.0,2021,{BA1D2896-A7A9-4FE1-9CFD-FB112D68B4F9},,,,,NaN,NaN
624,318269,1610382300000,Building Maintenance,COM Cabinet Shop,320 N Ripley St,3.0,Closed,1610652420000.0,Call Center,32.3818605,-86.2978134,2021,{BCDE1D5E-9091-4394-B69B-FDCA1F29568F},,,,,512775.3475409113,684847.0703349039
625,318270,1610382840000,FAQ,Ask 3-1-1,,,Closed,1610382840000.0,Call Center,0.0,0.0,2021,{EE58B49F-5648-4817-BC54-98EA276D0C4F},,,,,NaN,NaN
626,318271,1610383080000,Code Enforcement,Nuisance,2507 BURKELAUN DR,5.0,Closed,1610459160000.0,Call Center,32.3309732,-86.2559351,2021,{5AEAB802-6D0D-4D4F-A551-7CE18FB6A703},,,,,525630.7732735798,666280.0904085711
627,318272,1610383080000,FAQ,Ask 3-1-1,,,Closed,1610383080000.0,Call Center,0.0,0.0,2021,{8A76738B-CFF8-4612-BF01-F5300CA7C841},,,,,NaN,NaN
628,318273,1610384220000,Sanitation Department,Inquiries,,,Closed,1610384220000.0,Call Center,0.0,0.0,2021,{8A42C990-6DF9-45F7-BB73-042F8A1F6D96},,,,,NaN,NaN
629,318274,1610384280000,Code Enforcement,Nuisance,WEST CLOVER LN,7.0,Closed,1610563560000.0,Call Center,32.3319942,-86.3088358,2021,{08E0A2F5-0ED2-4015-94B8-227E65BA629B},,,,,509291.9680247456,666720.0344105735
630,318275,1610384340000,FAQ,FAQ-Municipal Court,,,Closed,1610384340000.0,Call Center,0.0,0.0,2021,{B88E7D5F-C066-44EC-89B0-E55D5D849741},,,,,NaN,NaN
631,318276,1610384400000,Code Enforcement,Inquiries,,,Closed,1610384400000.0,Call Center,0.0,0.0,2021,{01B53EF9-7BF1-49A1-AE32-9F46E22838CD},,,,,NaN,NaN
632,318277,1610384760000,Sanitation Department,Inquiries,,,Closed,1610384760000.0,Call Center,0.0,0.0,2021,{B21B7FB4-6113-47C3-8DC4-5579BCDF5440},,,,,NaN,NaN
633,318278,1610384760000,FAQ,FAQ-City Hall ,,,Closed,1610384760000.0,Call Center,0.0,0.0,2021,{CF4EDB34-4BDE-49C1-B721-1ABBC28D5F59},,,,,NaN,NaN
634,318279,1610384820000,Sanitation Department,Inquiries,,,Closed,1610384820000.0,Call Center,0.0,0.0,2021,{375345A4-DB5C-401C-8D42-0FDF8538F59F},,,,,NaN,NaN
635,318280,1610385240000,FAQ,Inquiries,,,Closed,1610385240000.0,Call Center,0.0,0.0,2021,{4E213205-ACBA-460A-932E-08BACB6787C9},,,,,NaN,NaN
636,318281,1610385360000,Code Enforcement,Nuisance,6309 INTERVALE RD,1.0,Closed,1610639100000.0,Call Center,32.3929133,-86.190055,2021,{6CC219BD-70A8-433C-A0F1-5CBFABF1B011},,,,,546055.455193162,688740.531051904
637,318282,1610385840000,Urban Forestry,Tree Issues On City R.O.W.,2134 ROSEMONT DR,7.0,Closed,1610386620000.0,Call Center,32.3479832,-86.2724172,2021,{DC7D84D7-2015-4C72-81BA-EDCBF9C2358C},,,,,520565.00617416203,672488.9857991561
638,318283,1610385960000,Sanitation Department,Exchange Damage Container,3837 WILLIAMS RD,2.0,Closed,1611156840000.0,Call Center,32.4272994,-86.2110253,2021,{AF4DF80A-3339-47D2-8C9D-06710A0A64E4},,,,,539626.6005968302,701272.8872207403
639,318284,1610386140000,Code Enforcement,Nuisance,6053 HINCHCLIFF RD,1.0,Closed,1610639520000.0,Call Center,32.3922046,-86.1962417,2021,{C47A7EEE-BCC6-4922-A70F-3F079500B8C8},,,,,544144.887163911,688489.1221059039
640,318285,1610386260000,Street Maintenance,Street Flooding,836 WESTOVER RD,2.0,Closed,1610563440000.0,Website,32.3998843,-86.2607557,2021,{26D5299F-D2EB-40A3-AFD0-3AAC02D05012},,,,,524241.8639779128,691356.6819875762
641,318286,1610386380000,Sanitation Department,General Sanitation Inquiry,3351 TYLER RD,3.0,Closed,1611245520000.0,Call Center,32.4340452,-86.2838679,2021,{7C01E270-270D-40CA-875F-EEAF648DA205},,,,,517160.5644922443,703814.2312194034
642,318287,1610386380000,Code Enforcement,Nuisance,101 SPRING VALLEY RD,6.0,Closed,1610466360000.0,Call Center,32.3116843,-86.2590895,2021,{724F0917-8350-4630-A573-AF8F8503BDAD},,,,,524628.5334801637,659266.4646720737
643,318288,1610386440000,Code Enforcement,Nuisance,106 LAUDERDALE ST,6.0,Closed,1610466420000.0,Call Center,32.3112515,-86.2589073,2021,{265D76B4-68A4-42DB-BE43-E19E4934B5E1},,,,,524684.2000354938,659108.7845412418
644,318289,1610386440000,Code Enforcement,Nuisance,316 EAGERTON RD,6.0,Closed,1610466480000.0,Call Center,32.3062929,-86.2577407,2021,{866885EF-0E44-49B7-BEA7-3EBA683D3C3F},,,,,525037.4854181632,657303.3737819865
645,318290,1610386800000,FAQ,Ask 3-1-1,,,Closed,1610386800000.0,Call Center,0.0,0.0,2021,{3A05526D-8849-48FD-BCC9-3B57DB864143},,,,,NaN,NaN
646,318291,1610386920000,Street Maintenance,Pothole Repairing,EMERSON ST,7.0,Closed,1610656140000.0,Call Center,32.3611245,-86.318824,2021,{06D0AECF-4B19-4B1D-9CE5-1834A17576E7},,,,,506254.7982460782,677331.8301160708
647,318292,1610387040000,Urban Forestry,Tree Trimming,311 KELLY LN,5.0,Closed,1613142360000.0,Call Center,32.3338808,-86.3034024,2021,{C4266EC9-4E8A-4D33-B254-99B9D11A7DF4},,,,,510973.28191933036,667398.9936825708
648,318293,1610387880000,FAQ,Ask 3-1-1,,1.0,Closed,1610387880000.0,Call Center,32.3834984,-86.1759487,2021,{31602FB4-0158-42DE-940B-E02F4687AEA2},,,,,550398.774590496,685301.043508321
649,318294,1610388120000,Code Enforcement,General Repairs,3880 GOVERNORS DR,5.0,Closed,1610550360000.0,Call Center,32.3324025,-86.2491149,2021,{A55D97DC-280D-4688-8240-8AF31AB851E3},,,,,527739.4737805799,666791.8406974077
650,318295,1610388120000,Building Maintenance,COM Plumbing,2855 LAGOON PARK DR,2.0,Closed,1610390040000.0,Call Center,32.4024124,-86.2177189,2021,{6937CC53-C8AC-4238-9262-E08CB47BE6EE},,,,,537528.6585984938,692226.0135822371
651,318296,1610388180000,Sanitation Department,Dead Animal pickup,845 NORTH BURBANK DR ,2.0,Closed,1613653980000.0,Call Center,32.4000601,-86.1984759,2021,{650ED858-368D-4387-AC23-E2D3583A1EB4},,,,,543464.9935105778,691349.3991937414
652,318297,1610388240000,Building Maintenance,COM HVAC/Refrigeration,19 MADISON AVE,3.0,Closed,1610466240000.0,Call Center,32.3800947,-86.3084756,2021,{900FD973-A187-4773-8ACF-9620DA6FB097},,,,,509480.896124579,684219.1030869037
653,318298,1610388240000,Sanitation Department,Inquiries,,,Closed,1610388240000.0,Call Center,0.0,0.0,2021,{14E54366-35B1-4D48-91E2-7CD7C41E815F},,,,,NaN,NaN
654,318299,1610388780000,Sanitation Department,Exchange Damage Container,3570 SOUTH GEORGETOWN DR,2.0,Closed,1613653980000.0,Call Center,32.3909332,-86.252464,2021,{8C0FFD0C-537A-4346-AFCF-F465CAD8BDC5},,,,,526788.3710239939,688090.0198857412
655,318300,1610389140000,Code Enforcement,Nuisance,2916 PINEHAARDT DR,2.0,Closed,1610638620000.0,Call Center,32.394455,-86.2647026,2021,{816BE940-4E49-4F98-A890-0B24751D3EA5},,,,,523015.6672833301,689386.3194584921
656,318301,1610389560000,Planning Department,Inquiries,,,Closed,1610389560000.0,Call Center,0.0,0.0,2021,{838F0C87-C32D-4899-9915-41A6EEA917B6},,,,,NaN,NaN
657,318302,1610389740000,Traffic Engineering,Investigate a signalized intersection that is on flash,,,Closed,1610393100000.0,Control Panel,0.0,0.0,2021,{51775367-3977-4422-8F65-396C6FC20F3C},,,,,NaN,NaN
658,318303,1610390400000,Urban Forestry,Tree Issues On City R.O.W.,1312 DEVONSHIRE DR,5.0,Closed,1611674940000.0,Call Center,32.3242824,-86.2859396,2021,{C71ACEA9-DE0F-43ED-972E-128C8174F139},,,,,516352.4312659949,663883.7658049092
659,318304,1610390580000,Building Maintenance,COM Plumbing,2855 LAGOON PARK DR,2.0,Closed,1610466900000.0,Call Center,32.4023734,-86.2177418,2021,{25F6D682-FA8A-4030-A87B-577C39600183},,,,,537521.5398463272,692211.8502247408
660,318305,1610390700000,Street Maintenance,Clean Inlets,BUCKINGHAM DR,5.0,Closed,1610564040000.0,Call Center,32.3228408,-86.2878895,2021,{13EE7C14-AF09-4737-AEB2-D6467F091C39},,,,,515747.8589843288,663361.846901238
661,318306,1610390820000,Street Maintenance,Clean Inlets,SUNSHINE DR,5.0,Closed,1610563560000.0,Call Center,32.3197505,-86.2850781,2021,{83BF2BF5-6112-4952-A672-60CB4BB268E3},,,,,516611.6082410775,662233.8921361566
662,318307,1610390880000,Building Maintenance,COM Carpentry,1010 FOREST AVE,3.0,Closed,1610484180000.0,Call Center,32.3684691,-86.2888766,2021,{2CB857A5-EE99-4BAD-9561-B697C96B7E61},,,,,515513.5428519137,679963.239879489
663,318308,1610390940000,Street Maintenance,Clean Inlets,DEVONSHIRE DR,5.0,Closed,1610563740000.0,Call Center,32.3243559,-86.2862985,2021,{CA7A424B-7B7D-4605-A545-284078FF5FB8},,,,,516241.675910078,663910.9744119048
664,318309,1610391000000,Street Maintenance,Clean Inlets,BANYAN DR,5.0,Closed,1610563620000.0,Call Center,32.3189216,-86.2843586,2021,{49A3C11C-915C-4B35-9D47-BE4EE7CDE9D1},,,,,516832.6123922467,661931.394053489
665,318310,1610391000000,Building Maintenance,COM HVAC/Refrigeration,1010 FOREST AVE,3.0,Closed,1610394360000.0,Call Center,32.3684691,-86.2888766,2021,{B3A2F7BC-13C4-4CB4-8BDA-867DB6A4440D},,,,,515513.5428519137,679963.239879489
666,318311,1610391060000,Street Maintenance,Clean Inlets,BANCROFT AVE,5.0,Closed,1610563560000.0,Call Center,32.3209025,-86.2832701,2021,{BE79D23D-CC29-490A-A5F3-250CEAF9C779},,,,,517171.9086296633,662650.6514732391
667,318312,1610391120000,Street Maintenance,Clean Inlets,SUSSEX DR,5.0,Closed,1610564040000.0,Call Center,32.3245506,-86.2943373,2021,{F15BE89C-36DD-4553-B2E2-5D3573F119A0},,,,,513758.7002329938,663992.39911782
668,318313,1610391180000,Street Maintenance,Clean Inlets,MARLOWE DR,5.0,Closed,1610563440000.0,Call Center,32.3191681,-86.2891419,2021,{10E5E687-8984-44E6-945D-CD40262B41DE},,,,,515355.287919078,662027.3252920732
669,318314,1610391180000,Street Maintenance,Clean Inlets,FLAMINGO LN,5.0,Closed,1610563500000.0,Call Center,32.3204745,-86.2893036,2021,{21DFE56D-77F2-437C-BE59-A4293985915C},,,,,515307.3562564105,662502.8190917373
670,318315,1610391240000,Street Maintenance,Clean Inlets,COVENTRY RD,5.0,Closed,1610563980000.0,Call Center,32.320396,-86.2881881,2021,{03179FC0-D32A-4C67-847A-59D95ECC78E4},,,,,515651.84080366045,662472.7955297381
671,318316,1610392200000,FAQ,FAQ-Municipal Court,,,Closed,1610392200000.0,Call Center,0.0,0.0,2021,{7879233C-596E-457F-A96C-7DA2105AAC88},,,,,NaN,NaN
672,318317,1610392680000,Inspections Department,Inquiries,,,Closed,1610392680000.0,Call Center,0.0,0.0,2021,{1ECEC66E-294E-4819-AA5A-37C0485F161E},,,,,NaN,NaN
673,318318,1610392740000,FAQ,Ask 3-1-1,,,Closed,1610392740000.0,Call Center,0.0,0.0,2021,{E84E617E-C84C-4BDD-B645-D161F3C1EA5F},,,,,NaN,NaN
674,318319,1610393400000,Sanitation Department,Inquiries,,,Closed,1610393400000.0,Call Center,0.0,0.0,2021,{26890CAD-946C-4281-BABF-73223BEE4BAD},,,,,NaN,NaN
675,318320,1610393700000,Code Enforcement,Parking On Front Lawn,1600 DALE DR,7.0,Closed,1610463660000.0,Call Center,32.3607047,-86.2705531,2021,{D4486790-505F-4B49-8558-45D4D33ADAE2},,,,,521159.59914507717,677114.858765237
676,318321,1610393760000,Traffic Engineering,Install New Signs,SWAN ST,4.0,Closed,1611089880000.0,Control Panel,32.3465644,-86.3761537,2021,{2CC21579-0DD3-4C9E-9A6F-C802563B7FB4},,,,,488525.2165793292,672119.6942149028
677,318322,1610393940000,FAQ,Ask 3-1-1,,,Closed,1610393940000.0,Call Center,0.0,0.0,2021,{9637673C-BD93-4EDE-ADC3-EC44E73F0A9C},,,,,NaN,NaN
678,318323,1610394540000,FAQ,Ask 3-1-1,,,Closed,1610394540000.0,Call Center,0.0,0.0,2021,{3CBF6376-4F29-4E20-B050-14FC213EC8D1},,,,,NaN,NaN
679,318324,1610394960000,Sanitation Department,Inquiries,,,Closed,1610394960000.0,Call Center,0.0,0.0,2021,{B214400A-94CA-4488-A623-831D770820B0},,,,,NaN,NaN
680,318325,1610396160000,Code Enforcement,Duplicated Service Request,1545 MOSES ST,3.0,Closed,1610396160000.0,Call Center,32.4076736,-86.3062759,2021,{F51D35B9-F9D1-4A93-8592-29A6AE940055},,,,,510204.36482199654,694249.7004797384
681,318326,1610396220000,Building Maintenance,COM Roofing,1018 MADISON AVE,3.0,Closed,1610971560000.0,Call Center,32.3798182,-86.2944834,2021,{CF183605-C4DF-4DAE-BD72-92996D16F6F8},,,,,513800.1706224941,684099.6062786579
682,318327,1610396820000,Inspections Department,Inquiries,,,Closed,1610396820000.0,Call Center,0.0,0.0,2021,{B1C1440D-7DFB-49DE-88B5-D255FEB0A207},,,,,NaN,NaN
683,318328,1610396940000,Code Enforcement,Nuisance,2918 OLD SELMA RD,4.0,Closed,1610558280000.0,Website,32.3627982,-86.365296,2021,{1C4EBEB2-04DA-4A3E-9D51-DA1EFCB603F3},,,,,491907.8331736624,678008.9462159052
684,318329,1610397060000,Code Enforcement,Inquiries,2018 GREEN ACRES DR,5.0,Closed,1610397060000.0,Call Center,32.3468742,-86.2423853,2021,{7EE465A5-57A4-4B53-9D6E-396D196A5830},,,,,529838.2451735772,672048.789501071
685,318330,1610397180000,Parks & Recreation,COM Community Center Issues,6055 WOODLEY CIR,6.0,Closed,1618850220000.0,Call Center,32.2946292,-86.2242763,2021,{4A03C4E7-E9EA-4C41-B7AF-4482C80231D7},,,,,535361.5845205784,653020.7127279043
686,318331,1610397540000,Traffic Engineering,Replace Missing Signs,DUNCANNON TRAIL,1.0,Closed,1611077160000.0,Call Center,32.3788597,-86.1222628,2021,{52586103-3B05-437D-9C16-3F1DF87B651A},,,,,566967.5163873285,683564.5148291588
687,318332,1610397600000,Parks & Recreation,COM Community Center Issues,6050 *STREET UNKNOWN,3.0,Closed,1617988560000.0,Call Center,32.3792233,-86.3077368,2021,{4B2B636C-7FE9-42A2-AB14-2094D1B6BAF6},,,,,509707.57480507717,683901.0633686557
688,318333,1610397660000,Building Maintenance,COM HVAC/Refrigeration,1240 HUGH ST,4.0,Closed,1610472660000.0,Call Center,32.3597644,-86.3319674,2021,{35C2AD3F-C22A-4861-8F35-9580E481FA4A},,,,,502193.97467482835,676855.6644017398
689,318334,1610397900000,Sanitation Department,Leaves and Debris Pick up,1705 GLORIA CT,2.0,Closed,1610723340000.0,Call Center,32.4022334,-86.2834813,2021,{3CD95AAC-7D01-49F6-BB62-D9DE787F7826},,,,,517231.09814382717,692240.1027929038
690,318335,1610399580000,Traffic Engineering,Install New Signs,6000 EAST SHIRLEY LN,9.0,Closed,1611266820000.0,Call Center,32.3672281,-86.2052474,2021,{EEC8B3BB-A927-471F-B198-2656E936D09D},,,,,541333.4229705781,679411.9276619032
691,318336,1610399580000,FAQ,Ask 3-1-1,,,Closed,1610399580000.0,Call Center,0.0,0.0,2021,{35B27F4B-7C26-451C-9081-7B69C717C959},,,,,NaN,NaN
692,318337,1610400060000,Street Maintenance,Ditch Eroding,4416 NORTH GASKELL CIR,5.0,Closed,1678823580000.0,Control Panel,32.3432086,-86.235083,2021,{11E67A7B-D3D7-4390-A464-5C6297B5C859},,,,,532088.4437571615,670706.6684976593
693,318338,1610400120000,Sanitation Department,Inquiries,,,Closed,1610400120000.0,Call Center,0.0,0.0,2021,{B856B6E5-C942-4203-BB53-B151FB17795C},,,,,NaN,NaN
694,318339,1610400540000,FAQ,Ask 3-1-1,,,Closed,1610400540000.0,Call Center,0.0,0.0,2021,{F4DFA126-83D7-4BB4-9C3D-B029E3A5C749},,,,,NaN,NaN
695,318340,1610400540000,Code Enforcement,Nuisance,3513 COTTONWOOD DR,1.0,Closed,1610461620000.0,Call Center,32.3810074,-86.2558775,2021,{9B0B39D7-6C2E-4086-887E-801AEF8911E8},,,,,525720.4108895771,684483.0300524905
696,318341,1610400840000,Code Enforcement,Inquiries,3515 COTTONWOOD DR,1.0,Closed,1610400840000.0,Call Center,32.3809553,-86.2557967,2021,{9D5BEF1B-C4A9-4369-8EC2-D11037DDD8F1},,,,,525745.2802624106,684463.9769409895
697,318342,1610400900000,FAQ,Ask 3-1-1,,,Closed,1610400900000.0,Call Center,0.0,0.0,2021,{19037765-F0ED-41F8-BE7F-34FA7123345B},,,,,NaN,NaN
698,318343,1610401080000,FAQ,FAQ- Neighborhood Services,,,Closed,1610401080000.0,Call Center,0.0,0.0,2021,{FDCF0F49-FF8A-4382-9E79-F76B64C52CD4},,,,,NaN,NaN
699,318344,1610401200000,Sanitation Department,Inquiries,,,Closed,1610401200000.0,Call Center,0.0,0.0,2021,{3640F30C-A189-46FD-BA3F-1F3FA119EBF7},,,,,NaN,NaN
